,index,Iso3,StartDate,EndDate,Area,Item Code,Item,Element,Year,Months Code,Months,Value
3439,8805,MYS,01/11/2010,30/11/2010,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2010,7011,November,3250
3440,8806,MYS,01/12/2010,31/12/2010,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2010,7012,December,2350
3441,8807,MYS,01/01/2011,31/12/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7021,Annual value,1800
3442,8808,MYS,01/01/2011,31/01/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7001,January,1150
3443,8809,MYS,01/02/2011,28/02/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7002,February,1350
3444,8810,MYS,01/03/2011,31/03/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7003,March,2500
3445,8811,MYS,01/04/2011,30/04/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7004,April,2050
3446,8812,MYS,01/05/2011,31/05/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7005,May,2450
3447,8813,MYS,01/06/2011,30/06/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7006,June,2150
3448,8814,MYS,01/07/2011,31/07/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7007,July,1750
3449,8815,MYS,01/08/2011,31/08/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7008,August,1300
3450,8816,MYS,01/09/2011,30/09/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7009,September,1250
3451,8817,MYS,01/10/2011,31/10/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7010,October,2150
3452,8818,MYS,01/11/2011,30/11/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7011,November,2100
3453,8819,MYS,01/12/2011,31/12/2011,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2011,7012,December,1650
3454,8820,MYS,01/01/2012,31/12/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7021,Annual value,1700
3455,8821,MYS,01/01/2012,31/01/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7001,January,2600
3456,8822,MYS,01/02/2012,29/02/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7002,February,3450
3457,8823,MYS,01/03/2012,31/03/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7003,March,2300
3458,8824,MYS,01/04/2012,30/04/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7004,April,1100
3459,8825,MYS,01/05/2012,31/05/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7005,May,800
3460,8826,MYS,01/06/2012,30/06/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7006,June,1000
3461,8827,MYS,01/07/2012,31/07/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7007,July,1350
3462,8828,MYS,01/08/2012,31/08/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7008,August,1400
3463,8829,MYS,01/09/2012,30/09/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7009,September,1250
3464,8830,MYS,01/10/2012,31/10/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7010,October,1600
3465,8831,MYS,01/11/2012,30/11/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7011,November,1650
3466,8832,MYS,01/12/2012,31/12/2012,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2012,7012,December,2100
3467,8833,MYS,01/01/2013,31/12/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7021,Annual value,2250
3468,8834,MYS,01/01/2013,31/01/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7001,January,3250
3469,8835,MYS,01/02/2013,28/02/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7002,February,3250
3470,8836,MYS,01/03/2013,31/03/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7003,March,2300
3471,8837,MYS,01/04/2013,30/04/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7004,April,2750
3472,8838,MYS,01/05/2013,31/05/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7005,May,1550
3473,8839,MYS,01/06/2013,30/06/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7006,June,2050
3474,8840,MYS,01/07/2013,31/07/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7007,July,2400
3475,8841,MYS,01/08/2013,31/08/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7008,August,1750
3476,8842,MYS,01/09/2013,30/09/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7009,September,1500
3477,8843,MYS,01/10/2013,31/10/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7010,October,2150
3478,8844,MYS,01/11/2013,30/11/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7011,November,1900
3479,8845,MYS,01/12/2013,31/12/2013,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2013,7012,December,2150
3480,8846,MYS,01/01/2014,31/12/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7021,Annual value,2350
3481,8847,MYS,01/01/2014,31/01/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7001,January,3600
3482,8848,MYS,01/02/2014,28/02/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7002,February,2700
3483,8849,MYS,01/03/2014,31/03/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7003,March,1500
3484,8850,MYS,01/04/2014,30/04/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7004,April,1150
3485,8851,MYS,01/05/2014,31/05/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7005,May,1350
3486,8852,MYS,01/06/2014,30/06/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7006,June,2050
3487,8853,MYS,01/07/2014,31/07/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7007,July,3050
3488,8854,MYS,01/08/2014,31/08/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7008,August,2200
3489,8855,MYS,01/09/2014,30/09/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7009,September,2300
3490,8856,MYS,01/10/2014,31/10/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7010,October,2800
3491,8857,MYS,01/11/2014,30/11/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7011,November,3150
3492,8858,MYS,01/12/2014,31/12/2014,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2014,7012,December,2450
3493,8859,MYS,01/01/2015,31/12/2015,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2015,7021,Annual value,2350
3494,8860,MYS,01/01/2015,31/01/2015,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2015,7001,January,3300
3495,8861,MYS,01/01/2016,31/12/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7021,Annual value,2000
3496,8862,MYS,01/01/2016,31/01/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7001,January,1800
3497,8863,MYS,01/02/2016,29/02/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7002,February,1800
3498,8864,MYS,01/03/2016,31/03/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7003,March,1400
3499,8865,MYS,01/04/2016,30/04/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7004,April,1800
3500,8866,MYS,01/05/2016,31/05/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7005,May,1500
3501,8867,MYS,01/06/2016,30/06/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7006,June,1300
3502,8868,MYS,01/07/2016,31/07/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7007,July,2450
3503,8869,MYS,01/08/2016,31/08/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7008,August,2100
3504,8870,MYS,01/09/2016,30/09/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7009,September,2050
3505,8871,MYS,01/10/2016,31/10/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7010,October,2050
3506,8872,MYS,01/11/2016,30/11/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7011,November,2100
3507,8873,MYS,01/12/2016,31/12/2016,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2016,7012,December,2000
3508,8874,MYS,01/01/2017,31/12/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7021,Annual value,2315
3509,8875,MYS,01/01/2017,31/01/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7001,January,2350
3510,8876,MYS,01/02/2017,28/02/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7002,February,2500
3511,8877,MYS,01/03/2017,31/03/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7003,March,2450
3512,8878,MYS,01/04/2017,30/04/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7004,April,1950
3513,8879,MYS,01/05/2017,31/05/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7005,May,2150
3514,8880,MYS,01/06/2017,30/06/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7006,June,2300
3515,8881,MYS,01/07/2017,31/07/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7007,July,2000
3516,8882,MYS,01/08/2017,31/08/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7008,August,2350
3517,8883,MYS,01/09/2017,30/09/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7009,September,1800
3518,8884,MYS,01/10/2017,31/10/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7010,October,2050
3519,8885,MYS,01/11/2017,30/11/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7011,November,2350
3520,8886,MYS,01/12/2017,31/12/2017,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2017,7012,December,3500
3521,8887,MYS,01/01/2018,31/12/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7021,Annual value,2550
3522,8888,MYS,01/01/2018,31/01/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7001,January,4000
3523,8889,MYS,01/02/2018,28/02/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7002,February,3600
3524,8890,MYS,01/03/2018,31/03/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7003,March,2500
3525,8891,MYS,01/04/2018,30/04/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7004,April,1550
3526,8892,MYS,01/05/2018,31/05/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7005,May,1800
3527,8893,MYS,01/06/2018,30/06/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7006,June,1550
3528,8894,MYS,01/07/2018,31/07/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7007,July,1800
3529,8895,MYS,01/08/2018,31/08/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7008,August,2250
3530,8896,MYS,01/09/2018,30/09/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7009,September,2300
3531,8897,MYS,01/10/2018,31/10/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7010,October,2600
3532,8898,MYS,01/11/2018,30/11/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7011,November,3250
3533,8899,MYS,01/12/2018,31/12/2018,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2018,7012,December,3550
3534,8900,MYS,01/01/2019,31/12/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7021,Annual value,2300
3535,8901,MYS,01/01/2019,31/01/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7001,January,3500
3536,8902,MYS,01/02/2019,28/02/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7002,February,3100
3537,8903,MYS,01/03/2019,31/03/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7003,March,1700
3538,8904,MYS,01/04/2019,30/04/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7004,April,1550
3539,8905,MYS,01/05/2019,31/05/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7005,May,1600
3540,8906,MYS,01/06/2019,30/06/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7006,June,1900
3541,8907,MYS,01/07/2019,31/07/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7007,July,2800
3542,8908,MYS,01/08/2019,31/08/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7008,August,2850
3543,8909,MYS,01/09/2019,30/09/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7009,September,2350
3544,8910,MYS,01/10/2019,31/10/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7010,October,2050
3545,8911,MYS,01/11/2019,30/11/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7011,November,1750
3546,8912,MYS,01/12/2019,31/12/2019,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2019,7012,December,2350
3547,8913,MYS,01/01/2020,31/12/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7021,Annual value,2650
3548,8914,MYS,01/01/2020,31/01/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7001,January,2900
3549,8915,MYS,01/02/2020,29/02/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7002,February,3550
3550,8916,MYS,01/03/2020,31/03/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7003,March,2400
3551,8917,MYS,01/04/2020,30/04/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7004,April,2050
3552,8918,MYS,01/05/2020,31/05/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7005,May,2150
3553,8919,MYS,01/06/2020,30/06/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7006,June,2350
3554,8920,MYS,01/07/2020,31/07/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7007,July,4500
3555,8921,MYS,01/08/2020,31/08/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7008,August,3150
3556,8922,MYS,01/09/2020,30/09/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7009,September,2000
3557,8923,MYS,01/10/2020,31/10/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7010,October,1950
3558,8924,MYS,01/11/2020,30/11/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7011,November,2200
3559,8925,MYS,01/12/2020,31/12/2020,Malaysia,388,Tomatoes,Producer Price (LCU/tonne),2020,7012,December,2300
3560,9040,MYS,01/01/1993,31/12/1993,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1993,7021,Annual value,440
3561,9041,MYS,01/01/1994,31/12/1994,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1994,7021,Annual value,540
3562,9042,MYS,01/01/1995,31/12/1995,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1995,7021,Annual value,800
3563,9043,MYS,01/01/1996,31/12/1996,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1996,7021,Annual value,680
3564,9044,MYS,01/01/1997,31/12/1997,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1997,7021,Annual value,770
3565,9045,MYS,01/01/1998,31/12/1998,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1998,7021,Annual value,610
3566,9046,MYS,01/01/1999,31/12/1999,Malaysia,567,Watermelons,Producer Price (LCU/tonne),1999,7021,Annual value,510
3567,9047,MYS,01/01/2000,31/12/2000,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2000,7021,Annual value,520
3568,9048,MYS,01/01/2001,31/12/2001,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2001,7021,Annual value,500
3569,9049,MYS,01/01/2002,31/12/2002,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2002,7021,Annual value,640
3570,9050,MYS,01/01/2003,31/12/2003,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2003,7021,Annual value,580
3571,9051,MYS,01/01/2004,31/12/2004,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2004,7021,Annual value,500
3572,9052,MYS,01/01/2005,31/12/2005,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2005,7021,Annual value,495
3573,9053,MYS,01/01/2006,31/12/2006,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2006,7021,Annual value,580
3574,9054,MYS,01/01/2007,31/12/2007,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2007,7021,Annual value,620
3575,9055,MYS,01/01/2008,31/12/2008,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2008,7021,Annual value,850
3576,9056,MYS,01/01/2009,31/12/2009,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2009,7021,Annual value,850
3577,9057,MYS,01/01/2010,31/12/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7021,Annual value,750
3578,9058,MYS,01/01/2010,31/01/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7001,January,1450
3579,9059,MYS,01/02/2010,28/02/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7002,February,1450
3580,9060,MYS,01/03/2010,31/03/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7003,March,1450
3581,9061,MYS,01/04/2010,30/04/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7004,April,1500
3582,9062,MYS,01/05/2010,31/05/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7005,May,1450
3583,9063,MYS,01/06/2010,30/06/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7006,June,1400
3584,9064,MYS,01/07/2010,31/07/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7007,July,1350
3585,9065,MYS,01/08/2010,31/08/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7008,August,1600
3586,9066,MYS,01/09/2010,30/09/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7009,September,1550
3587,9067,MYS,01/10/2010,31/10/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7010,October,1550
3588,9068,MYS,01/11/2010,30/11/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7011,November,1650
3589,9069,MYS,01/12/2010,31/12/2010,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2010,7012,December,1800
3590,9070,MYS,01/01/2011,31/12/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7021,Annual value,900
3591,9071,MYS,01/01/2011,31/01/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7001,January,900
3592,9072,MYS,01/02/2011,28/02/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7002,February,900
3593,9073,MYS,01/03/2011,31/03/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7003,March,950
3594,9074,MYS,01/04/2011,30/04/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7004,April,900
3595,9075,MYS,01/05/2011,31/05/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7005,May,800
3596,9076,MYS,01/06/2011,30/06/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7006,June,800
3597,9077,MYS,01/07/2011,31/07/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7007,July,800
3598,9078,MYS,01/08/2011,31/08/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7008,August,900
3599,9079,MYS,01/09/2011,30/09/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7009,September,850
3600,9080,MYS,01/10/2011,31/10/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7010,October,1050
3601,9081,MYS,01/11/2011,30/11/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7011,November,1050
3602,9082,MYS,01/12/2011,31/12/2011,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2011,7012,December,900
3603,9083,MYS,01/01/2012,31/12/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7021,Annual value,950
3604,9084,MYS,01/01/2012,31/01/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7001,January,850
3605,9085,MYS,01/02/2012,29/02/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7002,February,900
3606,9086,MYS,01/03/2012,31/03/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7003,March,900
3607,9087,MYS,01/04/2012,30/04/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7004,April,850
3608,9088,MYS,01/05/2012,31/05/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7005,May,900
3609,9089,MYS,01/06/2012,30/06/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7006,June,850
3610,9090,MYS,01/07/2012,31/07/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7007,July,900
3611,9091,MYS,01/08/2012,31/08/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7008,August,1000
3612,9092,MYS,01/09/2012,30/09/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7009,September,1000
3613,9093,MYS,01/10/2012,31/10/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7010,October,900
3614,9094,MYS,01/11/2012,30/11/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7011,November,900
3615,9095,MYS,01/12/2012,31/12/2012,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2012,7012,December,950
3616,9096,MYS,01/01/2013,31/12/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7021,Annual value,1100
3617,9097,MYS,01/01/2013,31/01/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7001,January,1000
3618,9098,MYS,01/02/2013,28/02/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7002,February,1000
3619,9099,MYS,01/03/2013,31/03/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7003,March,950
3620,9100,MYS,01/04/2013,30/04/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7004,April,1000
3621,9101,MYS,01/05/2013,31/05/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7005,May,1000
3622,9102,MYS,01/06/2013,30/06/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7006,June,1000
3623,9103,MYS,01/07/2013,31/07/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7007,July,1200
3624,9104,MYS,01/08/2013,31/08/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7008,August,1250
3625,9105,MYS,01/09/2013,30/09/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7009,September,1150
3626,9106,MYS,01/10/2013,31/10/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7010,October,1250
3627,9107,MYS,01/11/2013,30/11/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7011,November,1200
3628,9108,MYS,01/12/2013,31/12/2013,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2013,7012,December,1200
3629,9109,MYS,01/01/2014,31/12/2014,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2014,7021,Annual value,1000
3630,9110,MYS,01/01/2014,31/01/2014,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2014,7001,January,1200
3631,9111,MYS,01/02/2014,28/02/2014,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2014,7002,February,1050
3632,9112,MYS,01/03/2014,31/03/2014,Malaysia,567,Watermelons,Producer Price (LCU/tonne),2014,7003,March,1000
